match_no,inning,date,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,2,8,BJ McMullen,Karan KC,B Bhandari,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,2,1,B Bhandari,Karan KC,BJ McMullen,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,2,2,B Bhandari,Karan KC,BJ McMullen,6,0,6,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,2,4,B Bhandari,Karan KC,BJ McMullen,0,1,1,wides,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,2,5,B Bhandari,Karan KC,BJ McMullen,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,2,3,B Bhandari,Karan KC,BJ McMullen,0,1,1,wides,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,2,6,BJ McMullen,Karan KC,B Bhandari,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,2,7,BJ McMullen,Karan KC,B Bhandari,2,0,2,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,3,5,B Bhandari,Shahab Alam,BJ McMullen,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,3,4,B Bhandari,Shahab Alam,BJ McMullen,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,3,3,BJ McMullen,Shahab Alam,B Bhandari,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,3,2,BJ McMullen,Shahab Alam,B Bhandari,4,0,4,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,3,1,BJ McMullen,Shahab Alam,B Bhandari,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,3,6,BJ McMullen,Shahab Alam,B Bhandari,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,4,1,B Bhandari,NA Sowter,BJ McMullen,4,0,4,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,4,6,BJ McMullen,NA Sowter,B Bhandari,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,4,5,BJ McMullen,NA Sowter,B Bhandari,6,0,6,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,4,4,B Bhandari,NA Sowter,BJ McMullen,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,4,3,B Bhandari,NA Sowter,BJ McMullen,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,4,2,B Bhandari,NA Sowter,BJ McMullen,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,5,6,BJ McMullen,Rashid Khan,B Bhandari,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,5,5,BJ McMullen,Rashid Khan,B Bhandari,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,5,4,BJ McMullen,Rashid Khan,B Bhandari,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,5,3,BJ McMullen,Rashid Khan,B Bhandari,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,5,2,BJ McMullen,Rashid Khan,B Bhandari,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,5,1,B Bhandari,Rashid Khan,BJ McMullen,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,6,6,BJ McMullen,Shahab Alam,B Bhandari,6,0,6,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,6,5,B Bhandari,Shahab Alam,BJ McMullen,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,6,4,BJ McMullen,Shahab Alam,B Bhandari,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,6,3,BJ McMullen,Shahab Alam,B Bhandari,4,0,4,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,6,2,BJ McMullen,Shahab Alam,B Bhandari,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,6,1,BJ McMullen,Shahab Alam,B Bhandari,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,7,6,BJ McMullen,NA Sowter,B Bhandari,6,0,6,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,7,5,B Bhandari,NA Sowter,BJ McMullen,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,7,4,B Bhandari,NA Sowter,BJ McMullen,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,7,3,BJ McMullen,NA Sowter,B Bhandari,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,7,2,B Bhandari,NA Sowter,BJ McMullen,0,1,1,legbyes,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,7,1,B Bhandari,NA Sowter,BJ McMullen,6,0,6,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,8,1,B Bhandari,M Levitt,BJ McMullen,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,8,2,B Bhandari,M Levitt,BJ McMullen,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,8,3,BJ McMullen,M Levitt,B Bhandari,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,8,5,BJ McMullen,M Levitt,B Bhandari,2,0,2,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,8,4,B Bhandari,M Levitt,BJ McMullen,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,8,6,BJ McMullen,M Levitt,B Bhandari,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,9,6,B Bhandari,Shahab Alam,BJ McMullen,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,9,5,BJ McMullen,Shahab Alam,B Bhandari,0,1,1,legbyes,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,9,4,BJ McMullen,Shahab Alam,B Bhandari,4,0,4,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,9,3,B Bhandari,Shahab Alam,BJ McMullen,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,9,2,BJ McMullen,Shahab Alam,B Bhandari,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,9,1,BJ McMullen,Shahab Alam,B Bhandari,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,10,5,B Bhandari,M Levitt,BJ McMullen,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,10,4,BJ McMullen,M Levitt,B Bhandari,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,10,3,BJ McMullen,M Levitt,B Bhandari,6,0,6,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,10,2,B Bhandari,M Levitt,BJ McMullen,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,10,1,BJ McMullen,M Levitt,B Bhandari,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,10,6,BJ McMullen,M Levitt,B Bhandari,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,11,6,BJ McMullen,MG Erasmus,B Bhandari,0,0,0,,True,BJ McMullen,caught,Shahab Alam
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,11,5,BJ McMullen,MG Erasmus,B Bhandari,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,11,4,B Bhandari,MG Erasmus,BJ McMullen,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,11,3,BJ McMullen,MG Erasmus,B Bhandari,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,11,2,B Bhandari,MG Erasmus,BJ McMullen,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,11,1,BJ McMullen,MG Erasmus,B Bhandari,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,12,6,DS Airee,Shahab Alam,Rohan Mustafa,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,12,5,Rohan Mustafa,Shahab Alam,DS Airee,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,12,4,Rohan Mustafa,Shahab Alam,DS Airee,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,12,3,Rohan Mustafa,Shahab Alam,DS Airee,2,0,2,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,12,2,Rohan Mustafa,Shahab Alam,DS Airee,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,12,1,B Bhandari,Shahab Alam,DS Airee,0,0,0,,True,B Bhandari,lbw,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,13,6,DS Airee,MG Erasmus,Rohan Mustafa,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,13,5,DS Airee,MG Erasmus,Rohan Mustafa,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,13,4,DS Airee,MG Erasmus,Rohan Mustafa,2,0,2,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,13,3,DS Airee,MG Erasmus,Rohan Mustafa,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,13,1,DS Airee,MG Erasmus,Rohan Mustafa,2,0,2,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,13,2,DS Airee,MG Erasmus,Rohan Mustafa,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,14,6,Rohan Mustafa,NA Sowter,DS Airee,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,14,5,DS Airee,NA Sowter,Rohan Mustafa,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,14,4,DS Airee,NA Sowter,Rohan Mustafa,2,0,2,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,14,3,Rohan Mustafa,NA Sowter,DS Airee,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,14,2,DS Airee,NA Sowter,Rohan Mustafa,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,14,1,DS Airee,NA Sowter,Rohan Mustafa,4,0,4,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,15,1,DS Airee,Rashid Khan,Rohan Mustafa,0,1,1,wides,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,15,2,DS Airee,Rashid Khan,Rohan Mustafa,2,0,2,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,15,7,DS Airee,Rashid Khan,Aarif Sheikh,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,15,6,Aarif Sheikh,Rashid Khan,DS Airee,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,15,5,Rohan Mustafa,Rashid Khan,DS Airee,0,0,0,,True,Rohan Mustafa,bowled,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,15,4,DS Airee,Rashid Khan,Rohan Mustafa,0,1,1,legbyes,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,15,3,DS Airee,Rashid Khan,Rohan Mustafa,2,0,2,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,16,7,DS Airee,Karan KC,SC Kuggeleijn,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,16,6,SC Kuggeleijn,Karan KC,DS Airee,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,16,5,DS Airee,Karan KC,Aarif Sheikh,1,0,1,,True,Aarif Sheikh,run out,"SS Eskinazi, B Sharki"
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,16,4,DS Airee,Karan KC,Aarif Sheikh,0,1,1,wides,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,16,3,Aarif Sheikh,Karan KC,DS Airee,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,16,2,DS Airee,Karan KC,Aarif Sheikh,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,16,1,Aarif Sheikh,Karan KC,DS Airee,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,17,7,SC Kuggeleijn,M Levitt,DS Airee,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,17,6,DS Airee,M Levitt,SC Kuggeleijn,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,17,5,SC Kuggeleijn,M Levitt,DS Airee,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,17,4,DS Airee,M Levitt,SC Kuggeleijn,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,17,3,DS Airee,M Levitt,SC Kuggeleijn,0,1,1,wides,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,17,2,DS Airee,M Levitt,SC Kuggeleijn,4,0,4,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,17,1,DS Airee,M Levitt,SC Kuggeleijn,6,0,6,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,18,7,I Pandey,Karan KC,SC Kuggeleijn,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,18,6,I Pandey,Karan KC,SC Kuggeleijn,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,18,5,DS Airee,Karan KC,SC Kuggeleijn,0,0,0,,True,DS Airee,caught,M Levitt
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,18,4,DS Airee,Karan KC,SC Kuggeleijn,6,0,6,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,18,3,DS Airee,Karan KC,SC Kuggeleijn,4,0,4,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,18,2,DS Airee,Karan KC,SC Kuggeleijn,0,1,1,wides,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,18,1,SC Kuggeleijn,Karan KC,DS Airee,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,19,6,SC Kuggeleijn,Rashid Khan,I Pandey,0,1,1,byes,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,19,5,SC Kuggeleijn,Rashid Khan,I Pandey,2,0,2,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,19,4,I Pandey,Rashid Khan,SC Kuggeleijn,1,0,1,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,19,3,I Pandey,Rashid Khan,SC Kuggeleijn,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,19,2,I Pandey,Rashid Khan,SC Kuggeleijn,0,0,0,,False,,,
9,1,2024-12-05,Sudur Paschim Royals,Kathmandu Gurkhas,19,1,SC Kuggeleijn,Rashid Khan,I Pandey,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,0,6,M Levitt,SC Kuggeleijn,Shankar Rana,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,0,5,M Levitt,SC Kuggeleijn,Shankar Rana,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,0,4,M Levitt,SC Kuggeleijn,Shankar Rana,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,0,3,M Levitt,SC Kuggeleijn,Shankar Rana,4,0,4,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,0,2,M Levitt,SC Kuggeleijn,Shankar Rana,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,0,1,M Levitt,SC Kuggeleijn,Shankar Rana,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,1,6,SS Eskinazi,BJ McMullen,Shankar Rana,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,1,5,Shankar Rana,BJ McMullen,SS Eskinazi,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,1,4,Shankar Rana,BJ McMullen,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,1,3,SS Eskinazi,BJ McMullen,Shankar Rana,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,1,2,SS Eskinazi,BJ McMullen,Shankar Rana,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,1,1,M Levitt,BJ McMullen,Shankar Rana,0,0,0,,True,M Levitt,caught,NB Budayair
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,2,1,Shankar Rana,SC Kuggeleijn,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,2,2,Shankar Rana,SC Kuggeleijn,SS Eskinazi,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,2,3,SS Eskinazi,SC Kuggeleijn,Shankar Rana,4,0,4,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,2,4,SS Eskinazi,SC Kuggeleijn,Shankar Rana,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,2,5,SS Eskinazi,SC Kuggeleijn,Shankar Rana,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,2,6,SS Eskinazi,SC Kuggeleijn,Shankar Rana,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,3,4,SS Eskinazi,BJ McMullen,Shankar Rana,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,3,5,SS Eskinazi,BJ McMullen,Shankar Rana,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,3,6,SS Eskinazi,BJ McMullen,Shankar Rana,4,0,4,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,3,1,Shankar Rana,BJ McMullen,SS Eskinazi,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,3,2,SS Eskinazi,BJ McMullen,Shankar Rana,4,0,4,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,3,3,SS Eskinazi,BJ McMullen,Shankar Rana,6,0,6,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,4,1,Shankar Rana,SA Zaib,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,4,2,Shankar Rana,SA Zaib,SS Eskinazi,0,0,0,,True,Shankar Rana,bowled,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,4,3,B Sharki,SA Zaib,SS Eskinazi,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,4,4,SS Eskinazi,SA Zaib,B Sharki,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,4,5,B Sharki,SA Zaib,SS Eskinazi,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,4,6,SS Eskinazi,SA Zaib,B Sharki,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,5,5,B Sharki,N Saud,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,5,1,B Sharki,N Saud,SS Eskinazi,4,0,4,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,5,2,B Sharki,N Saud,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,5,3,B Sharki,N Saud,SS Eskinazi,4,0,4,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,5,4,B Sharki,N Saud,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,5,6,B Sharki,N Saud,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,6,6,MG Erasmus,BJ McMullen,SS Eskinazi,4,0,4,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,6,5,MG Erasmus,BJ McMullen,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,6,4,MG Erasmus,BJ McMullen,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,6,3,SS Eskinazi,BJ McMullen,B Sharki,0,0,0,,True,B Sharki,run out,"B Bhandari, DS Airee"
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,6,2,SS Eskinazi,BJ McMullen,B Sharki,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,6,1,SS Eskinazi,BJ McMullen,B Sharki,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,7,3,MG Erasmus,N Saud,SS Eskinazi,6,0,6,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,7,2,SS Eskinazi,N Saud,MG Erasmus,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,7,1,SS Eskinazi,N Saud,MG Erasmus,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,7,4,MG Erasmus,N Saud,SS Eskinazi,0,0,0,,True,MG Erasmus,lbw,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,7,5,S Maharjan,N Saud,SS Eskinazi,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,7,6,SS Eskinazi,N Saud,S Maharjan,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,8,1,S Maharjan,BJ McMullen,SS Eskinazi,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,8,2,SS Eskinazi,BJ McMullen,S Maharjan,0,1,1,legbyes,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,8,3,S Maharjan,BJ McMullen,SS Eskinazi,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,8,4,SS Eskinazi,BJ McMullen,S Maharjan,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,8,5,S Maharjan,BJ McMullen,SS Eskinazi,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,8,6,SS Eskinazi,BJ McMullen,S Maharjan,4,0,4,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,9,1,S Maharjan,SA Zaib,SS Eskinazi,4,0,4,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,9,2,S Maharjan,SA Zaib,SS Eskinazi,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,9,3,SS Eskinazi,SA Zaib,S Maharjan,2,0,2,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,9,4,SS Eskinazi,SA Zaib,S Maharjan,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,9,5,SS Eskinazi,SA Zaib,S Maharjan,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,9,6,S Maharjan,SA Zaib,SS Eskinazi,4,0,4,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,10,1,SS Eskinazi,A Bohara,S Maharjan,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,10,3,SS Eskinazi,A Bohara,S Maharjan,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,10,4,S Maharjan,A Bohara,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,10,5,S Maharjan,A Bohara,SS Eskinazi,0,0,0,,True,S Maharjan,caught,N Saud
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,10,6,Rashid Khan,A Bohara,SS Eskinazi,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,10,2,S Maharjan,A Bohara,SS Eskinazi,1,0,1,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,11,1,SS Eskinazi,Rohan Mustafa,Rashid Khan,0,0,0,,False,,,
9,2,2024-12-05,Kathmandu Gurkhas,Sudur Paschim Royals,11,2,SS Eskinazi,Rohan Mustafa,Rashid Khan,1,0,1,,False,,,
